Date,Aditya Birla Sun Life Multi Cap Fund,Axis Multicap Fund,Bajaj Finserv Multi Cap Fund,Bandhan Multicap Fund,Bank of India Multicap Fund,Baroda BNP Paribas Multi Cap Fund,Canara Robeco Multi Cap Fund,DSP Multicap Fund,Edelweiss Multi Cap Fund,Franklin India Multi Cap Fund,Groww Multicap Fund,HDFC Multicap Fund,HSBC Multi Cap Fund,ICICI Prudential Multicap Fund,ITI Multi Cap Fund,Invesco India Multicap Fund,Kotak Multicap Fund,LIC MF Multi Cap Fund,Mahindra Manulife Multi Cap Fund,Mirae Asset Multicap Fund,Motilal Oswal Multi Cap Fund,Nippon India Multicap Fund,PGIM India Multi Cap Fund,Quant Multi Cap Fund,SBI Multicap Fund,Samco Multi Cap Fund,Sundaram Multi Cap Fund,TRUSTMF Multi Cap Fund,Tata Multicap Fund,UTI Multi Cap Fund,Union Multicap Fund,WhiteOak Capital Multi Cap Fund
2024-09-18,21.42000,18.85000,,18.64800,18.65000,330.21190,14.97000,12.79800,15.92660,10.49900,,19.81400,19.65350,907.32000,27.87180,162.99000,19.75700,17.86820,32.92550,14.48000,12.35770,99.99530,10.10000,712.59490,17.37990,,98.63790,,15.75410,,16.84000,14.81100
2024-09-19,21.37000,18.82000,,18.62600,18.47000,328.98930,14.98000,12.73700,15.87280,10.46820,,19.74200,19.55850,906.31000,27.66980,162.98000,19.66000,17.77450,32.76790,14.35700,12.35150,99.66180,10.05000,707.42430,17.39820,,98.46360,,15.67050,,16.80000,14.77500
2024-09-20,21.66000,19.13000,,18.77300,18.72000,334.47300,15.15000,12.87800,16.06410,10.61130,,19.94100,19.77950,914.32000,28.09180,166.23000,19.82700,17.94010,32.98900,14.51000,12.57020,100.42780,10.15000,712.39470,17.56200,,99.69940,,15.80260,,17.04000,14.97500
2024-09-23,21.79000,19.33000,,18.91700,18.87000,335.52140,15.27000,13.00500,16.22120,10.69030,,20.08500,19.90330,919.42000,28.27760,166.87000,20.07000,18.04540,33.21330,14.64200,12.73760,101.46050,10.22000,717.87800,17.68150,,100.92190,,15.96940,,17.17000,15.11800
2024-09-24,21.80000,19.37000,,18.91000,18.85000,335.23880,15.27000,13.00400,16.25660,10.64950,,20.08700,19.94220,919.94000,28.27360,166.20000,20.10300,18.09350,33.18380,14.68000,12.77300,101.59330,10.19000,717.75880,17.69750,,101.06190,,15.99220,,17.16000,15.10000
2024-09-25,21.77000,19.33000,,18.91100,18.80000,333.74280,15.24000,13.02000,16.17200,10.60960,,20.05100,19.88250,920.87000,28.21670,164.71000,20.03400,18.09580,33.09630,14.69900,12.70420,101.75290,10.18000,716.35180,17.66100,,100.77200,,16.00290,,17.13000,15.05900
2024-09-26,21.79000,19.41000,,18.94300,18.84000,334.09820,15.26000,12.98300,16.22160,10.60030,,20.09500,19.87960,923.46000,28.27220,164.31000,20.11900,18.13090,33.18210,14.75600,12.73620,101.82020,10.22000,718.65680,17.68480,,100.81540,,16.01770,,17.08000,15.10300
2024-09-27,21.78000,19.40000,,18.92500,18.91000,334.46620,15.28000,12.97600,16.23050,10.57520,,20.12600,19.92710,924.37000,28.31920,163.47000,20.18000,18.21870,33.36360,14.77600,12.69420,101.77280,10.21000,720.88730,17.72300,,97.40760,,16.02400,,17.08000,15.12300
2024-09-30,21.72000,19.22000,,18.76300,18.82000,332.02930,15.15000,12.96400,16.07690,10.52760,,19.96500,19.76990,917.62000,28.08630,162.62000,20.00000,18.20990,33.13400,14.68200,12.64960,100.92140,10.11000,715.12620,17.57530,,97.04650,,15.89080,,16.94000,15.03900
2024-10-01,21.77000,19.27000,,18.81400,18.81000,332.86140,15.17000,13.03900,16.13230,10.54080,,19.99400,19.81490,919.05000,28.13430,163.47000,20.10000,18.30200,33.14260,14.71200,12.78430,101.09360,10.14000,714.56070,17.59320,,97.25870,,15.92990,,16.99000,15.06300
2024-10-03,21.36000,18.86000,,18.46000,18.54000,325.71230,14.86000,12.88800,15.80790,10.34380,,19.60100,19.34200,901.79000,27.56700,160.30000,19.65000,17.93560,32.45560,14.43700,12.60960,99.15700,9.92000,699.45780,17.35360,,95.28640,,15.55360,,16.71000,14.87200
2024-10-04,21.23000,18.65000,,18.30900,18.43000,323.72680,14.76000,12.76500,15.71410,10.26370,,19.42900,19.23520,894.70000,27.31570,159.62000,19.47300,17.75010,32.18720,14.35500,12.43200,98.36570,9.83000,693.78650,17.27760,,94.29590,,15.44360,,16.55000,14.75200
2024-10-07,20.92000,18.35000,,17.97500,17.97000,318.62350,14.52000,12.53100,15.45120,10.10550,,19.08600,18.80640,879.88000,26.80640,156.45000,19.07600,17.30140,31.64260,14.07700,12.22300,96.62400,9.68000,679.45100,16.91810,,92.59990,,15.08330,,16.23000,14.48300
2024-10-08,21.24000,18.67000,,18.23800,18.26000,324.94770,14.76000,12.68800,15.78900,10.25820,,19.39600,19.22030,888.78000,27.28730,160.47000,19.36300,17.69180,32.25100,14.28100,12.52770,98.42300,9.87000,692.09500,17.13050,,93.87220,,15.36050,,16.53000,14.75300
2024-10-09,21.37000,18.87000,,18.35000,18.41000,327.99720,14.86000,12.79800,15.93980,10.32980,,19.53700,19.43400,892.74000,27.46830,162.29000,19.51400,17.86400,32.44180,14.40200,12.62770,99.47760,9.97000,692.83400,17.36160,,94.40080,,15.46530,,16.66000,14.89300
2024-10-10,21.32000,18.86000,,18.35300,18.44000,328.30890,14.86000,12.81800,15.89250,10.31670,,19.53600,19.43710,892.46000,27.44750,162.03000,19.48000,17.97420,32.49550,14.41900,12.56890,99.96770,9.96000,689.80700,17.37600,,94.33390,,15.46310,,16.60000,14.90400
2024-10-11,21.33000,18.87000,,18.41700,18.44000,329.85630,14.86000,12.86900,15.97130,10.34560,,19.55200,19.57540,892.11000,27.51430,162.55000,19.51300,17.96260,32.70860,14.46500,12.61230,99.96290,9.99000,692.67660,17.43000,,94.44080,,15.55860,,16.64000,14.98400
2024-10-14,21.41000,18.96000,,18.44300,18.51000,331.87500,14.94000,12.93700,16.06790,10.39460,,19.62900,19.68630,894.95000,27.63460,163.59000,19.60200,18.02930,32.88370,14.51200,12.68370,100.25460,10.03000,693.25550,17.50850,,94.91570,,15.63790,,16.73000,15.03400
2024-10-15,21.50000,19.05000,,18.43900,18.56000,335.14930,15.02000,12.99000,16.10950,10.42620,,19.72600,19.83870,896.36000,27.78060,164.76000,19.64900,18.11130,32.91510,14.52200,12.72250,100.75720,10.08000,693.01320,17.55890,,95.26430,,15.69680,,16.78000,15.14300
2024-10-16,21.50000,18.98000,,18.46900,18.53000,334.69000,14.98000,13.08600,16.02750,10.40390,,19.70100,19.81030,896.84000,27.68630,164.14000,19.56600,18.06740,32.73110,14.50000,12.60130,100.94620,10.06000,692.12700,17.47440,,95.16890,,15.70340,,16.77000,15.12400
2024-10-17,21.20000,18.70000,,18.24300,18.26000,330.99140,14.80000,12.89300,15.81500,10.26820,,19.46700,19.52200,887.63000,27.35520,162.01000,19.37700,17.77030,32.26780,14.32800,12.40690,99.63350,9.94000,683.89810,17.32410,,94.10550,,15.48690,,16.58000,14.92600
2024-10-18,21.25000,18.71000,,18.28300,18.33000,329.83220,14.80000,12.86100,15.86800,10.29500,,19.48000,19.50960,891.81000,27.35130,161.78000,19.39100,17.75810,32.24580,14.41800,12.40150,99.70840,9.96000,684.28920,17.40330,,94.35690,,15.51700,,16.60000,14.94800
2024-10-21,21.01000,18.52000,,18.12100,18.15000,326.17670,14.67000,12.76200,15.71620,10.22230,,19.24000,19.31450,884.98000,26.99940,159.26000,19.15000,17.49190,31.94350,14.26500,12.19830,98.75320,9.86000,677.19780,17.17700,,93.92980,,15.29340,,16.44000,14.76100
2024-10-22,20.59000,18.11000,,17.74100,17.62000,317.57600,14.36000,12.42700,15.37940,10.01000,,18.80300,18.88150,870.39000,26.27920,155.43000,18.74100,17.05960,31.13300,13.92800,11.93050,96.50380,9.67000,659.16870,16.80950,,91.92200,,14.92280,,16.08000,14.40700
2024-10-23,20.64000,18.21000,,17.82200,17.72000,320.02210,14.40000,12.48600,15.47180,10.05820,,18.88600,18.91730,871.18000,26.31950,156.65000,18.80900,17.16820,31.33410,13.95700,12.26580,96.71180,9.70000,659.17090,16.78980,,92.04590,,14.96240,,16.15000,14.49900
2024-10-24,20.57000,18.08000,,17.75900,17.67000,318.09890,14.36000,12.37100,15.38000,10.02210,,18.84500,18.77090,870.15000,26.20030,155.07000,18.69800,17.06700,31.18310,13.96500,12.19030,96.44820,9.63000,655.43300,16.68830,,91.38810,,14.91540,,16.10000,14.46600
2024-10-25,20.36000,17.86000,,17.52300,17.34000,314.02130,14.18000,12.15100,15.20530,9.88910,,18.54400,18.48110,860.85000,25.84710,152.81000,18.39200,16.82400,30.75050,13.76100,12.04740,95.14320,9.52000,643.06060,16.50960,,90.35780,,14.74270,,15.88000,14.27800
2024-10-28,20.38000,17.94000,,17.63700,17.55000,317.62110,14.25000,12.23100,15.21950,9.93270,,18.64600,18.60260,866.69000,26.05150,153.49000,18.60800,16.93350,30.86900,13.87400,12.05320,95.38170,9.53000,650.28990,16.54930,,90.70350,,14.89670,,15.97000,14.36100
2024-10-29,20.51000,18.03000,,17.71200,17.70000,319.99650,14.40000,12.23400,15.32290,10.01780,,18.75300,18.77660,872.80000,26.27190,155.51000,18.70800,17.05510,31.04800,13.95300,12.14720,96.08780,9.57000,656.63520,16.71060,,91.18430,,15.02480,,16.07000,14.50900
2024-10-30,20.47000,18.00000,,17.72400,17.79000,320.63510,14.39000,12.28000,15.31160,9.98200,,18.72500,18.74810,873.71000,26.31980,155.35000,18.83400,17.13040,31.02750,13.99300,12.13150,96.02900,9.57000,664.15650,16.76770,,91.17020,,15.02510,,16.08000,14.50900
2024-10-31,20.51000,18.08000,,17.72000,17.88000,322.16020,14.46000,12.45900,15.31760,10.01910,,18.74200,18.82270,873.12000,26.37240,155.47000,18.74700,17.23920,31.03930,14.00500,12.10080,96.31280,9.60000,664.03700,16.78540,,91.46440,,15.08490,,16.07000,14.53600
2024-11-04,20.47000,18.01000,,17.57600,17.73000,320.97710,14.41000,12.45200,15.24790,9.95940,,18.61900,18.74740,866.02000,26.24010,154.88000,18.61700,17.13360,30.88600,13.90400,12.09740,95.63450,9.51000,658.96250,16.69060,,90.87450,,14.95700,,15.97000,14.48600
2024-11-05,20.52000,18.10000,,17.70300,17.90000,321.18660,14.47000,12.55000,15.31470,10.00220,,18.72200,18.82850,871.57000,26.39170,154.81000,18.70400,17.25360,31.08400,14.03500,12.23190,96.17730,9.54000,661.73590,16.73610,,91.36200,,15.08770,,16.05000,14.52700
2024-11-06,20.76000,18.41000,,17.97400,18.17000,327.39240,14.74000,12.71600,15.57240,10.18150,,19.02500,19.14710,881.76000,26.86290,157.96000,19.06400,17.55220,31.68350,14.25800,12.65670,97.43820,9.70000,672.77230,16.97120,10.06000,92.66990,,15.31260,,16.37000,14.79100
2024-11-07,20.56000,18.24000,,17.86300,18.08000,325.44300,14.60000,12.62300,15.45340,10.10100,,18.88200,18.99860,876.70000,26.65140,156.67000,19.00800,17.51650,31.37540,14.22900,12.50640,96.97830,9.59000,668.50070,16.80950,9.98000,91.72620,,15.22330,,16.23000,14.70300
2024-11-08,20.47000,18.11000,,17.71400,17.85000,321.94590,14.46000,12.52200,15.31770,10.03220,,18.71600,18.75560,868.87000,26.44610,154.89000,18.82800,17.33490,31.09600,14.10800,12.33790,96.27990,9.50000,659.53660,16.69680,9.87000,91.19070,,15.02520,,16.09000,14.58700
2024-11-11,20.33000,18.06000,,17.60800,17.79000,321.13970,14.41000,12.43200,15.27920,10.01700,,18.63800,18.73410,864.82000,26.32660,153.92000,18.83900,17.33330,30.89650,14.04600,12.33300,96.20440,9.47000,652.20660,16.58390,9.81000,91.10940,,14.98290,,16.00000,14.57400
2024-11-12,20.15000,17.90000,,17.40800,17.60000,317.62670,14.27000,12.30000,15.09130,9.92260,,18.44900,18.59580,855.93000,25.93100,152.61000,18.65700,17.15570,30.52450,13.79200,12.26970,95.11720,9.35000,643.68080,16.44770,9.74000,90.31800,,14.82720,,15.82000,14.41800
2024-11-13,19.77000,17.52000,,17.07000,17.17000,311.49500,13.96000,12.01000,14.78990,9.71660,,18.07100,18.20310,841.37000,25.31860,149.27000,18.37200,16.71340,29.92640,13.45100,11.95510,93.11430,9.18000,630.06850,16.19760,9.61000,88.40890,,14.50480,,15.50000,14.12300
2024-11-14,19.85000,17.60000,,17.16500,17.29000,312.47110,13.99000,12.04700,14.82340,9.79320,,18.14400,18.30990,842.48000,25.45350,150.03000,18.37200,16.88440,29.96620,13.49100,12.17560,93.56260,9.21000,634.61040,16.23630,9.64000,88.37930,,14.51760,,15.56000,14.22100
2024-11-18,19.76000,17.59000,,17.07900,17.24000,310.39100,13.97000,12.00800,14.78490,9.75410,,18.03200,18.26220,838.42000,25.35860,149.60000,18.26400,16.87430,29.91630,13.43000,12.13530,93.12040,9.19000,634.49280,16.26700,9.60000,87.92250,,14.44710,,15.51000,14.17600
2024-11-19,19.90000,17.75000,,17.14800,17.37000,312.87770,14.06000,12.06800,14.89930,9.80320,,18.12700,18.42410,840.76000,25.47640,151.34000,18.32900,17.09120,30.10790,13.52800,12.28240,93.79440,9.25000,633.12750,16.34670,9.62000,88.56880,,14.54250,,15.59000,14.24400
2024-11-21,19.85000,17.75000,,17.05000,17.31000,312.51460,14.00000,11.96900,14.87130,9.73770,,17.99200,18.37120,834.95000,25.30540,151.31000,18.21500,17.02260,29.99360,13.45700,12.27180,93.18620,9.20000,620.21650,16.34390,9.59000,88.32610,,14.41400,,15.51000,14.20300
2024-11-22,20.14000,17.99000,,17.32900,17.61000,316.17730,14.21000,12.09100,15.11480,9.86840,,18.25000,18.61780,846.68000,25.74040,153.29000,18.51000,17.21000,30.38340,13.67000,12.38790,94.71380,9.33000,630.54890,16.50310,9.64000,89.82350,,14.62010,,15.74000,14.39600
2024-11-25,20.48000,18.26000,,17.53600,17.95000,320.92850,14.42000,12.25400,15.40500,10.03240,,18.51600,18.93840,858.74000,26.11060,156.16000,18.79100,17.53660,30.69460,13.90900,12.56690,96.08430,9.51000,640.74810,16.71760,9.69000,91.22570,,14.84050,,15.99000,14.65900
2024-11-26,20.48000,18.24000,,17.54100,17.98000,322.54180,14.44000,12.25600,15.40440,10.04540,,18.55000,18.96230,859.41000,26.12370,156.67000,18.84500,17.55360,30.74990,13.90800,12.58530,96.07860,9.53000,643.52890,16.71840,9.71000,91.06340,,14.81570,,16.04000,14.69600
2024-11-27,20.53000,18.33000,,17.65500,18.09000,325.47340,14.53000,12.31600,15.49920,10.11130,,18.66500,19.11130,863.56000,26.27130,157.61000,19.01700,17.65510,30.97290,13.98300,12.89310,96.66750,9.58000,651.81180,16.76740,9.75000,91.54570,,14.87080,,16.13000,14.81800
2024-11-28,20.40000,18.22000,,17.56000,18.02000,323.92840,14.44000,12.29200,15.39520,10.07580,,18.55600,19.04780,858.69000,26.24890,157.41000,18.93700,17.59320,30.78300,13.97800,12.90810,95.89020,9.53000,655.20710,16.67160,9.75000,90.90240,,14.82580,,16.04000,14.75600
2024-11-29,20.59000,18.36000,,17.64100,18.08000,325.84520,14.53000,12.38700,15.47210,10.15980,,18.67800,19.14550,866.12000,26.33810,158.02000,19.02100,17.67640,30.98180,14.06900,13.10950,96.21000,9.58000,661.31670,16.85910,9.80000,91.61270,,14.94780,,16.11000,14.86900
2024-11-30,,18.36000,,17.64000,,,,,,,,,,,,,,,,,,,,,16.85900,,,,,,,
2024-12-02,20.67000,18.53000,,17.70400,18.14000,329.14900,14.64000,12.41500,15.59180,10.19950,,18.81500,19.27980,870.86000,26.55240,159.40000,19.23600,17.81080,31.14610,14.13000,13.15950,96.58710,9.64000,662.11970,16.94070,9.89000,92.16640,,15.01150,,16.23000,14.98300
2024-12-03,20.85000,18.64000,,17.87300,18.31000,332.55010,14.74000,12.49900,15.67580,10.26160,,18.97000,19.44070,879.30000,26.81700,160.93000,19.39700,17.91830,31.38070,14.28600,13.27250,97.64920,9.73000,666.76460,17.10270,9.93000,92.87540,,15.19570,,16.34000,15.09700
2024-12-04,20.94000,18.75000,,17.96600,18.45000,334.43050,14.85000,12.52800,15.76880,10.30340,,19.07200,19.63050,882.33000,27.02020,162.24000,19.46000,17.98690,31.43760,14.32300,13.26620,98.23780,9.78000,668.69210,17.15960,9.95000,93.29800,,15.29690,,16.39000,15.20600
2024-12-05,20.98000,18.87000,,18.02500,18.48000,336.96660,14.94000,12.53800,15.86640,10.35350,,19.17400,19.75330,884.02000,27.14460,163.42000,19.62500,18.06790,31.73260,14.38400,13.37310,98.68420,9.84000,670.30840,17.22740,9.99000,93.57570,,15.34290,,16.49000,15.27900
2024-12-06,21.02000,18.96000,,18.03800,18.56000,337.62260,14.95000,12.55700,15.92310,10.40820,,19.20500,19.84140,883.74000,27.24390,163.78000,19.69000,18.07600,31.90380,14.47200,13.41800,98.89640,9.86000,669.59860,17.29610,10.02000,93.80040,,15.35330,,16.55000,15.32800
2024-12-09,21.03000,19.00000,,18.01600,18.60000,338.52360,14.96000,12.58800,15.95160,10.41520,,19.22600,19.86050,881.76000,27.35240,163.95000,19.64400,18.08080,31.91600,14.49300,13.54200,98.93070,9.89000,666.97130,17.29330,10.05000,93.95990,,15.37730,,16.61000,15.38900
2024-12-10,21.12000,19.06000,,18.07100,18.67000,338.85860,15.01000,12.70600,16.00960,10.42540,,19.29400,19.98940,885.44000,27.40080,164.54000,19.68200,18.16710,32.04400,14.52100,13.63050,99.01410,9.93000,665.59620,17.26870,10.07000,94.11500,,15.42300,,16.70000,15.43600
2024-12-11,21.12000,19.11000,,18.10400,18.70000,340.33590,15.02000,12.74000,16.05770,10.44380,,19.34800,20.02430,886.83000,27.40420,165.94000,19.68900,18.21630,32.12690,14.53200,13.76260,99.21510,9.96000,669.17300,17.35660,10.12000,94.29030,,15.39980,,16.73000,15.46500
2024-12-12,21.02000,19.03000,,18.01000,18.52000,338.72990,14.94000,12.64900,15.99570,10.40040,,19.28400,19.88180,879.72000,27.15170,165.34000,19.45800,18.09190,32.03990,14.44000,13.71050,98.50550,9.91000,663.37620,17.21270,10.03000,93.80220,,15.29680,,16.67000,15.36300
2024-12-13,21.10000,19.05000,,18.04100,18.53000,338.68290,14.98000,12.62300,16.00640,10.42570,,19.34600,19.90040,881.78000,27.21800,165.25000,19.56400,18.17330,32.15530,14.44300,13.89460,98.84700,9.91000,665.90060,17.29050,10.00000,93.95880,,15.32410,,16.71000,15.37300
2024-12-16,21.18000,19.15000,,18.10900,18.58000,339.67490,15.02000,12.62100,16.07310,10.46800,,19.39800,20.03060,883.29000,27.40300,165.79000,19.71900,18.30360,32.23140,14.47200,14.06920,99.11720,9.94000,665.87760,17.32300,10.06000,94.06960,,15.37430,,16.76000,15.45300
2024-12-17,21.01000,19.00000,,17.90000,18.39000,337.90830,14.90000,12.50300,15.97270,10.40400,,19.22400,19.91110,874.07000,27.16550,165.18000,19.59200,18.17680,32.00650,14.34700,14.12060,98.45000,9.85000,657.47500,17.15570,9.99000,92.91810,,15.20740,,16.68000,15.33000
2024-12-18,20.92000,18.89000,,17.81400,18.25000,336.17790,14.81000,12.40500,15.86370,10.33730,10.01570,19.14800,19.78680,868.27000,26.97330,164.62000,19.39900,18.08420,31.86220,14.25700,13.90510,97.64170,9.82000,653.26620,17.18880,9.93000,92.63110,,15.15110,,16.60000,15.24500
2024-12-19,20.77000,18.82000,,17.75500,18.12000,334.30500,14.75000,12.34600,15.75680,10.30750,10.01370,19.05200,19.68780,862.11000,26.81430,163.38000,19.36000,18.03330,31.67420,14.18800,13.90250,97.02240,9.75000,645.98040,17.16490,9.90000,91.94890,,15.08630,,16.51000,15.15300
2024-12-20,20.40000,18.47000,,17.46200,17.88000,328.56320,14.47000,12.13600,15.40900,10.12620,9.91880,18.68500,19.29730,847.24000,26.28590,160.16000,18.95400,17.74690,31.10430,13.91400,13.44170,95.41490,9.57000,635.61250,16.86450,9.72000,90.38970,,14.77840,,16.20000,14.86200
2024-12-23,20.42000,18.51000,,17.54800,17.79000,328.99370,14.47000,12.12100,15.42830,10.13140,9.93650,18.70700,19.27370,848.85000,26.28900,160.04000,18.93900,17.73440,31.24030,13.93000,13.41790,95.34120,9.56000,637.83860,16.87310,9.69000,90.96340,,14.79530,,16.19000,14.87400
2024-12-24,20.44000,18.52000,,17.54700,17.81000,329.37160,14.48000,12.15600,15.41890,10.14470,9.92690,18.72800,19.27610,850.58000,26.35330,160.12000,18.93300,17.80700,31.25800,13.97100,13.51470,95.55460,9.59000,638.37240,16.89450,9.71000,91.09060,,14.79120,,16.23000,14.89500
2024-12-26,20.47000,18.54000,,17.52200,17.81000,330.14900,14.48000,12.17800,15.41880,10.14950,9.94000,18.75200,19.26190,849.61000,26.32010,160.43000,18.95600,17.82790,31.29020,13.98600,13.58260,95.55330,9.61000,636.45680,16.87600,9.70000,91.38860,,14.80370,,16.27000,14.91400
2024-12-27,20.53000,18.58000,,17.54200,17.78000,330.74970,14.50000,12.22900,15.45620,10.16410,9.94620,18.76500,19.25140,850.36000,26.46520,160.59000,18.95500,17.86970,31.32180,14.00500,13.57320,95.52410,9.63000,636.58850,16.89310,9.72000,91.70300,,14.79050,,16.27000,14.95800
2024-12-30,20.47000,18.59000,,17.45300,17.67000,331.00330,14.47000,12.21400,15.39570,10.17570,9.94230,18.70900,19.21800,845.65000,26.24320,160.20000,18.92300,17.68150,31.27060,13.87500,13.74120,95.17530,9.60000,636.57980,16.83260,9.68000,91.43410,,14.74460,,16.26000,14.93700
2024-12-31,20.54000,18.60000,,17.53700,17.75000,331.08430,14.49000,12.26600,15.41290,10.18680,9.94360,18.73600,19.27160,847.05000,26.29520,160.38000,18.95300,17.75480,31.37990,13.94000,13.67830,95.41040,9.60000,640.43290,16.92630,9.70000,91.72710,,14.81680,,16.26000,14.93400
2025-01-01,20.60000,18.73000,,17.60800,17.86000,332.08440,14.57000,12.34600,15.47050,10.25060,9.97500,18.86000,19.38200,850.85000,26.47120,161.24000,19.00800,17.92150,31.57930,13.97900,13.74420,95.84780,9.66000,644.80160,17.08390,9.74000,92.04180,,14.84970,,16.39000,15.06000
2025-01-02,20.87000,18.96000,,17.80500,18.05000,335.26980,14.72000,12.46800,15.72630,10.38180,10.07620,19.12100,19.67510,860.45000,26.78870,163.25000,19.30600,18.15490,31.87330,14.14400,13.87660,96.94820,9.80000,650.34450,17.23970,9.81000,93.21990,,15.02460,,16.55000,15.25400
2025-01-03,20.83000,18.90000,,17.77000,18.06000,333.71680,14.61000,12.43400,15.65800,10.35390,9.99260,19.06800,19.56440,858.73000,26.63830,162.49000,19.24100,18.14310,31.70410,14.12400,13.83980,96.57800,9.76000,650.49400,17.22770,9.77000,92.94050,,14.97770,,16.44000,15.19900
2025-01-06,20.41000,18.52000,,17.36700,17.56000,326.44190,14.34000,12.17000,15.31510,10.12490,9.77710,18.61900,19.08550,842.95000,26.03860,159.13000,18.78000,17.74660,30.88630,13.78500,13.47180,94.68110,9.55000,631.79160,16.86800,9.52000,91.30140,,14.60140,,16.08000,14.84900
2025-01-07,20.53000,18.66000,,17.48300,17.78000,328.52160,14.42000,12.25600,15.40430,10.15990,9.83750,18.73700,19.18740,849.34000,26.30800,160.28000,18.83200,17.91490,31.18750,13.88100,13.51130,95.17420,9.63000,643.80190,16.97350,9.60000,91.64050,,14.70200,,16.19000,14.94900
2025-01-08,20.27000,18.49000,,17.35100,17.65000,324.92170,14.29000,12.15600,15.23840,10.05400,9.74110,18.58800,18.97850,845.74000,25.98090,158.74000,18.75200,17.83890,30.97740,13.76900,13.38330,94.42620,9.52000,640.47060,16.81990,9.51000,90.80910,,14.57780,,16.00000,14.79400
2025-01-09,20.08000,18.28000,,17.20700,17.43000,322.06870,14.17000,12.04900,15.04770,9.95860,9.67190,18.41900,18.73490,842.72000,25.68020,156.99000,18.58700,17.64920,30.67410,13.65200,13.20200,93.49920,9.43000,631.46880,16.69900,9.43000,90.10040,,14.43860,,15.81000,14.63400
2025-01-10,19.75000,18.02000,,16.96100,17.14000,317.03460,13.96000,11.83700,14.84290,9.79320,9.56080,18.16700,18.45060,832.55000,25.17220,154.21000,18.29600,17.34660,30.29250,13.44200,12.96090,92.11330,9.30000,620.35120,16.45990,9.33000,88.80580,,14.18010,,15.58000,14.40700
2025-01-13,19.12000,17.43000,,16.52300,16.60000,306.74230,13.56000,11.46700,14.37480,9.44690,9.30580,17.61500,17.86220,812.06000,24.33260,148.34000,17.69500,16.75530,29.41260,13.07100,12.38820,89.55930,9.01000,600.68360,16.01390,9.23000,86.19950,,13.74080,,15.06000,13.94100
2025-01-14,19.35000,17.63000,,16.69500,16.88000,310.38920,13.71000,11.59000,14.54310,9.56570,9.36250,17.81000,18.06080,821.04000,24.77120,150.39000,17.95700,16.94650,29.74070,13.27700,12.61450,90.58700,9.09000,613.99970,16.19570,9.28000,86.86840,,13.97350,,15.18000,14.14700
2025-01-15,19.42000,17.75000,,16.71700,16.99000,311.83460,13.78000,11.64100,14.63330,9.62380,9.39580,17.83400,18.21120,822.36000,24.84460,150.56000,18.05900,16.92000,29.94590,13.31200,12.63210,90.85510,9.15000,614.79800,16.30120,9.30000,87.16080,,14.09000,,15.22000,14.20000
2025-01-16,19.57000,17.91000,,16.85000,17.22000,314.59490,13.92000,11.76300,14.74230,9.68900,9.41260,17.98900,18.34070,829.97000,25.09850,151.89000,18.16800,17.08690,30.11430,13.44000,12.72230,91.60140,9.23000,622.16580,16.46440,9.31000,87.71050,,14.27020,,15.35000,14.27700
2025-01-17,19.51000,17.82000,,16.83900,17.22000,313.81260,13.86000,11.73800,14.70330,9.69070,9.36880,17.93500,18.26550,828.73000,25.09570,150.69000,18.15700,16.98680,30.07310,13.41000,12.62300,91.22600,9.22000,627.85150,16.40230,9.31000,87.39310,,14.24510,,15.31000,14.24800
2025-01-20,19.61000,17.92000,,16.89800,17.30000,314.87720,13.91000,11.77100,14.78720,9.72850,9.40640,18.02800,18.35310,831.38000,25.19360,151.31000,18.28500,17.08740,30.26760,13.49100,12.70080,91.58640,9.24000,628.81020,16.59700,9.33000,88.06790,,14.26220,,15.41000,14.33300
2025-01-21,19.22000,17.51000,,16.66700,17.01000,307.86450,13.65000,11.65400,14.42880,9.51100,9.26490,17.70700,17.85370,821.88000,24.65480,147.69000,17.95500,16.84810,29.56940,13.27500,12.29380,89.92290,9.05000,619.00810,16.36430,9.27000,86.62850,,14.02000,,15.10000,14.01500
2025-01-22,19.09000,17.32000,,16.60700,16.78000,304.05070,13.56000,11.56100,14.30040,9.42640,9.20560,17.59800,17.69970,819.67000,24.39580,146.07000,17.84600,16.73190,29.22000,13.17300,12.10230,89.29850,8.98000,614.25070,16.30200,9.22000,86.47530,,13.88320,,14.97000,13.90400
2025-01-23,19.28000,17.52000,,16.69500,16.91000,307.81700,13.67000,11.66800,14.48610,9.56120,9.35020,17.74300,17.93850,824.57000,24.61970,148.44000,18.00900,16.86200,29.49950,13.29300,12.36570,89.66400,9.11000,616.58690,16.37040,9.23000,87.35600,,13.94980,,15.15000,14.06200
2025-01-24,19.01000,17.27000,,16.46800,16.64000,303.97010,13.47000,11.40300,14.29210,9.41130,9.23780,17.49800,17.70010,815.26000,24.17510,146.24000,17.73000,16.56640,29.17110,13.05900,12.13080,88.45540,8.99000,606.95300,16.23000,9.19000,86.26660,,13.71430,,14.96000,13.87700
2025-01-27,18.67000,16.84000,,16.15900,16.19000,295.73910,13.20000,11.09300,13.94080,9.21310,9.03340,17.08700,17.27500,805.37000,23.63090,142.79000,17.26700,16.08350,28.30720,12.80100,11.74510,86.37360,8.83000,591.53260,15.91040,9.09000,84.49490,,13.36780,,14.62000,13.55000
